Database,ParentGlobalID,SiteName,Assessors,Recorder,QA,CollectionDate,CreationDate,Creator,EditDate,Lat_field,Long_field,Weather,PctCloudCover,Disturbances,Disturbances_details,Bankwidth_0,Bankwidth_15,Bankwidth_30,ReachLength_targ,ReachLength_actual,Slope,Landuse,Lanuse_Notes,Riparian_yn,ErosionDeposition_yn,FloodplainConnectivity_yn,SurfaceFlow_pct,SurfaceSubsurfaceFlow_pct,IsolatedPools_number,SeepsSprings_yn,WaterInChannel_score,WaterInChannel_notes,HydricSoils_score,HydricSoils_locations,HydricSoils_notes,WoodyJams_number,WoodyJams_source,WoodyJams_notes,UplandRootedPlants_score,UplandRootedPlants_notes,SedimentOnPlantsDebris_score,SedimentOnPlantsDebris_notes,SoilMoisture1,SoilMoisture2,SoilMoisture3,SoilTexture1,SoilTexture2,SoilTexture3,Sinuosity_score,Sinuousity_method,Sinuosiy_notes,ChannelDimensions_score,ChannelDimensions_method,RifflePoolSeq_score,RifflePoolSeq_notes,SubstrateSorting_score,SubstrateSorting_notes,Fish_score,BMI_score,Algae_score,Mosquitofish,Vertebrate_notes,IOFB_yn,Snakes_yn,Snakes_abundance,Turtles_yn,Turtles_abundance,Amphibians_yn,Amphibians_abundance,FrogVocalizations_yn,BiologicalIndicators_notes,AlgalCover_Live,AlgalCover_Dead,AlgalCover_Upstream,AlgalCover_notes,dens_UU,dens_UL,dens_UR,dens_UD,dens_MU,dens_ML,dens_MR,dens_MD,dens_DU,dens_DL,dens_DR,dens_DD,Moss_cover,Liverwort_cover,Bryophyte_notes,DifferencesInVegetation_score,DifferencesInVegetation_notes,NWPL_checklist,Additional_notes,PctCover,SiteCode_Original,SiteCode,CalcTime
Validation,8c074f65-43d3-4dbf-8a8b-520a28a178fd,Lincoln Creek,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-07T19:00:00Z,2020-08-14T02:18:45Z,FDAM_West,2020-08-15T20:24:51Z,39.03568,-119.94151,clearsunny,NA,NA,NA,0.9,1.1,5.3,97.33333333,97.33333333,2,"urban,forested",NA,no,yes,yes,0,0,0,notdectected,0,NA,0,3,NA,0,yes,NA,0,NA,0,NA,dry,dry,dry,siltloam,sandyloam,loamysand,0,visual estimate,NA,1.5,visual estimate,1.5,NA,0,NA,0,0,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,4,4,1,3,10,7,8,4,2,5,1,1,notdetected,notdetected,NA,0,NA,WMVC,NA,NA,CAWM1822,CAWM1822,2021-08-05T23:09:55Z
Validation,49c57b75-992a-4d82-bb38-eb5c7f1ef847,Sagehen C NR Truckee CA,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-09T19:00:00Z,2020-08-14T02:25:12Z,FDAM_West,2020-08-14T03:11:08Z,39.43445,-120.23299,cloudy,NA,NA,NA,2.8,5.3,2.3,138.6666667,138.6666667,1,forested,NA,yes,yes,yes,100,NA,NA,notdectected,6,NA,0,3,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,3,visual estimate,NA,1,visual estimate,3,NA,3,NA,2,1,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,0,3,0,0,0,0,0,0,4,4,17,17,notdetected,notdetected,NA,3,NA,WMVC,NA,30,CAWM0566,CAWM0566,2021-08-05T23:09:55Z
Validation,35358646-bed4-4455-a295-78ce4735d065,Upper Truckee River A South Lake Tahoe CA,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-07T19:00:00Z,2020-08-14T02:44:49Z,FDAM_West,2020-08-14T03:13:50Z,38.924776,-119.99438,clearsunny,NA,NA,NA,11.9,11.4,9.3,434.6666667,200,0.28,"urban,forested",NA,yes,no,yes,100,NA,NA,notdectected,6,NA,3,1,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,0.5,visual estimate,NA,1.5,visual estimate,2,NA,0.75,NA,0,3,3,NA,NA,present,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,0,0,3,0,2,0,9,0,0,0,0,0,notdetected,notdetected,NA,2,NA,WMVC,NA,NA,CAWM0609,CAWM0609,2021-08-05T23:09:55Z
Validation,35aa15e2-de52-4e5c-8924-8cdd1f9145b4,ROCK C PH NR Placerville CA,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-06T19:00:00Z,2020-08-14T03:00:08Z,FDAM_West,2020-08-14T03:09:46Z,38.783148,-120.778963,clearsunny,NA,NA,NA,17.2,9.35,12.7,523.3333333,200,4.4,forested,NA,yes,no,yes,100,NA,NA,notdectected,6,NA,0,0,All granite,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,1.5,visual estimate,NA,1.5,visual estimate,3,NA,3,NA,1,3,3,no,NA,present,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,3,8,7,6,1,5,4,0,2,4,0,1,notdetected,notdetected,NA,3,NA,WMVC,NA,NA,CAWM0621,CAWM0621,2021-08-05T23:09:55Z
Validation,159c032e-982b-4337-a7c5-5455a8a27bef,Monumental,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-09T19:00:00Z,2020-08-14T03:04:06Z,FDAM_West,2020-08-14T03:11:50Z,39.25961,-120.61564,clearsunny,NA,NA,NA,5.1,5.2,4.9,202.6666667,200,3,forested,NA,no,yes,yes,0,25,1,notdectected,1,Very very small pool,3,1,Too much granite in location 2,0,yes,NA,0,NA,0,NA,partiallydry,NA,partiallydry,siltloam,NA,siltloam,0,visual estimate,NA,1.5,visual estimate,2,NA,2,NA,0,0,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,17,17,17,17,8,8,14,5,17,17,17,17,notdetected,notdetected,NA,1,NA,WMVC,NA,NA,CAWM1831,CAWM1831,2021-08-05T23:09:55Z
Validation,b475a5e2-5103-4926-96c7-22da6c125aad,Trout Creek NR Tahoe Valley CA,Hannah Kim and Emaa Debasitis,Hannah Kim,Emma Debasitis,2020-08-08T19:00:00Z,2020-08-14T03:28:16Z,FDAM_West,2020-08-14T03:28:16Z,38.92093,-119.972146,clearsunny,NA,NA,NA,29.4,11.4,12.4,709.3333333,200,2,"urban,forested",NA,yes,yes,yes,100,NA,NA,notdectected,6,NA,3,1,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,2.5,visual estimate,NA,1,visual estimate,1,NA,3,NA,1,0,3,no,NA,present,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,0,0,0,0,0,0,7,3,0,0,0,0,2-10%,notdetected,NA,3,NA,WMVC,NA,NA,CAWM0610,CAWM0610,2021-08-05T23:09:55Z
Validation,ae75367c-b3f8-429b-8871-c46fdc61c5e6,Blackwood C NR Tahoe C,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-08T19:00:00Z,2020-08-14T04:09:18Z,FDAM_West,2020-08-14T04:09:18Z,39.01725,-120.16146,clearsunny,NA,NA,NA,11.4,11.4,18.4,549.3333333,200,2,"urban,forested",NA,yes,no,yes,100,NA,NA,notdectected,6,NA,0,3,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,1,visual estimate,NA,1.5,visual estimate,3,NA,3,NA,2,0,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,4,1,3,0,4,4,8,5,4,5,10,9,notdetected,notdetected,NA,3,NA,WMVC,NA,NA,CAWM0598,CAWM0598,2021-08-05T23:09:55Z
Validation,433bab78-afd3-4f06-a793-a9dd13816b53,Ward C @ Hwy 89 NR Tahoe Pines CA,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-08T19:00:00Z,2020-08-14T04:09:21Z,FDAM_West,2020-08-14T04:09:21Z,39.13107,-120.15658,clearsunny,NA,NA,NA,13.9,10.2,10.4,460,200,2,"urban,forested",NA,yes,no,yes,95,100,0,notdectected,4.5,NA,0,3,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,0,visual estimate,NA,2,visual estimate,3,NA,3,NA,3,1,3,no,NA,present,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,1,8,5,3,2,5,3,1,3,10,12,5,notdetected,notdetected,NA,3,NA,WMVC,NA,NA,CAWM0595,CAWM0595,2021-08-05T23:09:55Z
Validation,16d5a691-7776-40f8-9f0b-e731cb57f6d7,San Gregorio CA San Gregorio CA,Hannah Kim and Emma Debasitis,Hannah Kim,Emma Debasitis,2020-08-05T19:00:00Z,2020-08-14T04:11:19Z,FDAM_West,2020-08-14T04:11:19Z,37.32561,-122.38593,cloudy,NA,NA,NA,10.5,7.9,7.1,340,200,1.7,"urban,forested",NA,yes,no,yes,100,NA,NA,notdectected,6,NA,0,3,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,1,visual estimate,NA,0.75,visual estimate,2.5,NA,2.25,NA,1,3,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,17,17,17,17,17,17,17,17,17,17,17,17,notdetected,notdetected,NA,3,NA,WMVC,Car parts,100,CAWM0697,CAWM0697,2021-08-05T23:09:55Z
Validation,29772b40-667a-4514-9491-bddbeff2c223,Meeteetse Creek,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-15T18:00:00Z,2020-08-17T21:37:50Z,NA,2020-08-17T21:37:50Z,44.26945507,-109.2110304,clearsunny,NA,NA,NA,3.7,2.7,5.8,162.6666667,160,6.8,forested,NA,yes,no,no,100,NA,NA,notdectected,6,NA,0,3,NA,1,yes,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0.5,visual estimate,NA,0.75,visual estimate,3,NA,2.25,NA,1,3,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,10-40%,no,NA,9,4,12,2,6,16,11,12,0,3,0,0,notdetected,notdetected,NA,2,NA,WMVC,Accessed through private road: Meeteetse Ck Road and parked above monastery,NA,WYWM1914,WYWM1914,2021-08-05T23:09:55Z
Validation,aaaee5c9-1e83-4521-a5c8-0de9f142fa45,Red Rock above Lakes nr Lakeview MT,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-12T18:00:00Z,2020-08-17T21:38:06Z,NA,2020-08-17T21:38:06Z,44.61737509,-111.656058,cloudy,NA,NA,I,7.5,5.2,9.15,291.3333333,200,1.1,"urban,other_natural",NA,yes,yes,yes,100,NA,NA,notdectected,6,NA,0,3,NA,0,no,NA,2.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,2,visual estimate,NA,1.5,visual estimate,2.5,NA,3,NA,3,3,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,present,NA,>40%,notdetected,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,notdetected,>10%,NA,2.5,NA,WMVC,Erosion about 130m from bottom of reach,20,MTWM1753,MTWM1753,2021-08-05T23:09:55Z
Validation,9aa31240-efea-478d-88bc-6971d7f70c2c,Tom Creek,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-12T18:00:00Z,2020-08-17T21:38:28Z,NA,2020-08-17T21:38:28Z,44.58812468,-111.6634734,clearsunny,NA,NA,NA,2.2,1.7,1.5,72,70,1.25,"urban,other_natural",NA,yes,no,no,100,NA,NA,notdectected,6,NA,3,3,NA,0,no,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA,NA,1.5,visual estimate,NA,1.5,visual estimate,1.5,NA,2.25,NA,0,3,3,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,10-40%,notdetected,NA,NA,17,17,17,17,17,13,17,3,5,3,7,3,notdetected,<2%,NA,3,NA,WMVC,NA,NA,MTWM1906,MTWM1906,2021-08-05T23:09:55Z
Validation,a78e0084-cf47-41a1-89bf-735cad5e8305,Horse Ck,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-11T18:00:00Z,2020-08-17T21:38:43Z,NA,2020-08-17T21:38:43Z,44.66062458,-111.6386519,clearsunny,NA,NA,NA,0.8,0.75,0.9,32.66666667,40,2.25,"urban,other_natural",NA,no,yes,no,0,0,0,notdectected,0,NA,0,3,NA,0,no,NA,3,NA,0.5,NA,dry,dry,dry,siltloam,siltloam,siltloam,0.5,visual estimate,NA,0,visual estimate,0,NA,0.75,NA,0,0.5,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,0,3,0,5,5,4,4,0,4,9,3,2,notdetected,notdetected,NA,0.5,NA,WMVC,NA,NA,MTWM1905,MTWM1905,2021-08-05T23:09:55Z
Validation,33d086f7-d6cf-4b1f-b6bd-d7f9aa2e3cd9,Narrows Ck,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-11T18:00:00Z,2020-08-17T21:38:59Z,NA,2020-08-17T21:38:59Z,44.67317346,-111.6325938,clearsunny,NA,NA,NA,1.05,1.1,1.3,46,45,5.3,"urban,forested",NA,yes,no,no,0,0,0,notdectected,0,NA,0,3,NA,1,yes,NA,2.5,NA,0,NA,dry,dry,dry,sandyloam,slityclayloam,slityclayloam,0.5,visual estimate,NA,0.75,visual estimate,0.5,NA,0.75,NA,0,1,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,NA,NA,notdetected,notdetected,NA,NA,12,8,4,11,14,17,3,15,12,8,15,11,notdetected,notdetected,NA,2.5,NA,WMVC,NA,NA,MTWM1907,MTWM1907,2021-08-05T23:09:55Z
Validation,bbc633ea-740c-4508-95b2-f748956ba3e6,Tepee Ck,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-11T18:00:00Z,2020-08-17T21:39:11Z,NA,2020-08-17T21:39:11Z,44.67480982,-111.7511303,clearsunny,NA,NA,NA,1.6,0.55,0.8,39.33333333,40,0.75,other_natural,NA,no,no,yes,0,0,0,notdectected,0,NA,0,3,NA,0,no,NA,3,NA,0,NA,dry,dry,dry,sandyloam,sandyloam,loamysand,0,visual estimate,NA,1.5,visual estimate,0,NA,0,NA,0,1,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,P,0,2,0,0,1,2,0,4,1,0,0,0,notdetected,notdetected,NA,0,NA,WMVC,NA,NA,MTWM1904,MTWM1904,2021-08-05T23:09:55Z
Validation,437feb1f-09de-4f9d-a2ee-b6339fa91a50,Silver Bow Ck ab Blacktail Cr at Butte MT,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-10T18:00:00Z,2020-08-17T21:39:25Z,NA,2020-08-17T21:39:25Z,46.0014055,-112.5155836,clearsunny,NA,NA,NA,0.45,0.55,0.65,22,40,1.8,urban,NA,yes,no,yes,40,50,3,notdectected,2,NA,0,3,NA,0,no,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0.5,visual estimate,NA,1.5,visual estimate,1,NA,0.75,NA,0,1,2,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,10-40%,2-10%,no,NA,0,0,0,0,8,10,15,6,15,11,9,12,notdetected,notdetected,NA,1.5,NA,WMVC,NA,NA,MTWM1711,MTWM1711,2021-08-05T23:09:55Z
Validation,84c0b885-a84a-45d3-b89c-696fceece059,Labarge Ck above Viola_WY,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-21T19:00:00Z,2020-08-23T00:53:10Z,NA,2020-08-23T00:53:10Z,42.29377176,-110.4405682,clearsunny,NA,NA,NA,9.2,8.1,7,324,200,1.4,"forested,urban",NA,yes,no,no,100,NA,NA,notdectected,6,NA,0,3,Rocks on banks (hardened),0,yes,NA,2.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,1.5,visual estimate,NA,1.5,visual estimate,2.5,NA,2.25,NA,0,3,3,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,<2%,no,NA,0,0,2,0,0,0,4,0,0,0,8,0,<2%,notdetected,NA,3,NA,WMVC,NA,NA,WYWM1531,WYWM1531,2021-08-05T23:09:55Z
Validation,a135ecf6-1b7c-4c68-86a1-09614b4a2667,Dunn Creek,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-19T18:00:00Z,2020-08-23T00:53:15Z,NA,2020-08-23T00:53:15Z,44.48095404,-109.4407429,cloudy,NA,NA,NA,3.3,2.2,1.8,97.33333333,100,7.5,"urban,other_natural",NA,no,no,yes,0,0,0,notdectected,1,NA,0,3,NA,0,no,NA,3,NA,0,NA,dry,dry,dry,sand,sandyloam,sand,1,visual estimate,NA,1.5,visual estimate,2,NA,3,NA,0,0.5,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,<2%,no,NA,0,0,5,0,0,0,0,0,0,0,0,0,notdetected,notdetected,NA,1,NA,WMVC,Adjusted reach area to avoid private property,40,WYWM1916,WYWM1916,2021-08-05T23:09:55Z
Validation,6b293f5c-244d-4091-9d0f-18f7cfa25dc3,Crown Ck nr Fairview_WY,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-20T18:00:00Z,2020-08-23T00:53:20Z,NA,2020-08-23T00:53:20Z,42.67512254,-111.0074721,cloudy,NA,NA,NA,6.1,7.7,9.6,312,200,1.3,"urban,agricultural",NA,yes,no,no,100,NA,NA,notdectected,6,NA,0,3,NA,0,no,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,1.5,visual estimate,NA,0.75,visual estimate,1,NA,2.25,NA,0.5,3,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,notdetected,NA,NA,0,3,3,0,0,0,3,0,0,0,11,3,<2%,notdetected,NA,3,NA,WMVC,Water striders seen throughout reach but not able to collect,100,WYWM1529,WYWM1529,2021-08-05T23:09:55Z
Validation,d3704b4d-25a9-4bb0-868b-a53c13f43409,Middle Creek,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-08-19T18:00:00Z,2020-08-23T00:53:26Z,NA,2020-08-23T00:53:26Z,43.98296983,-108.81969,cloudy,NA,NA,NA,1.35,1.2,1.7,56.66666667,60,1,"urban,other_natural",NA,yes,no,no,100,NA,NA,notdectected,6,NA,3,3,NA,0,no,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA,NA,1,visual estimate,NA,0.75,visual estimate,1,NA,0,NA,2,3,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,>40%,<2%,no,NA,17,15,16,17,15,14,13,17,17,11,15,15,notdetected,notdetected,NA,2.5,NA,WMVC,NA,90,WYWM1915,WYWM1915,2021-08-05T23:09:55Z
Validation,4e6783b1-8409-4a50-9044-141af4a9ef09,VAN DUZEN R NR BRIDGEVILLE CA,Mason London,Mason London,Mason London,2020-08-27T19:00:00Z,2020-08-27T17:47:14Z,NA,2020-08-27T17:47:14Z,40.4815468,-123.8934133,cloudy,NA,NA,On river right behind the riparian corridor is highway 36. Upstream of reach is a bridge,48,49,47,1920,200,2,urban,High 36 on right right,yes,no,no,100,NA,NA,notdectected,6,NA,3,2,NA,0,yes,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,0.5,visual estimate,Potentailly effected by highway 36 on river right.,1.5,visual estimate,3,NA,3,NA,2,3,3,no,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,present,NA,2-10%,<2%,no,NA,0,10,8,0,1,14,7,0,1,9,3,0,notdetected,notdetected,NA,2.5,NA,WMVC,NA,100,CAWM0519,CAWM0519,2021-08-05T23:09:55Z
Validation,2e3ea015-1eb9-4256-8e2a-b5dded4b6f97,MAD R AB RUTH RES NR FOREST GLEN CA,MASON LONDON,MASON LONDON,MASON LONDON,2020-08-27T19:00:00Z,2020-08-27T21:25:26Z,NA,2020-08-27T21:25:26Z,40.2855837,-123.3363576,clearsunny,NA,"steammods,other",Roads outside of the riparian corridor on both sides of the river. There is a bridge just upstream of the survey reach.,42,42,50,1786.666667,200,1,"urban,forested,other_describe",Rural roads.,yes,no,no,50,100,3,notdectected,3.5,NA,0,3,NA,0,yes,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,1,visual estimate,NA,1.5,visual estimate,2.5,"Due to large streches of dry channel
",3,NA,3,3,3,no,NA,notdectected,notdectected,NA,notdectected,NA,present,One bullfrog larva observed,present,A few FYLFs and many small tree frogs,2-10%,<2%,no,NA,0,1,3,0,1,8,0,0,0,5,1,0,notdetected,notdetected,NA,3,NA,WMVC,NA,NA,CAWM0528,CAWM0528,2021-08-05T23:09:55Z
Validation,90efce7b-48d5-41c2-8995-2705a8aab12d,PACKSADDLE CYN C NR FAIRVIEW CA,"KAT NICKEL, EMMA DEBASITIS",EMMA DEBASITIS,KAT NICKEL,2020-07-30T19:00:00Z,2020-09-10T23:54:09Z,FDAM_West,2020-09-10T23:54:09Z,35.94427215,-118.4752464,clearsunny,NA,NA,NA,4.9,3.6,4.8,177.3333333,177.3333333,9.5,other_natural,NA,yes,yes,yes,0,0,1,notdectected,0,NA,0,3,NA,1,yes,NA,0.5,NA,0,NA,dry,dry,dry,sand,sand,sand,1,visual estimate,NA,0.75,visual estimate,2,NA,2.25,NA,0,0,1,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,2-10%,yes,NA,14,16,8,17,0,3,3,0,4,6,3,0,notdetected,notdetected,NA,1.5,NA,WMVC,NA,NA,CAWM0736,CAWM0736,2021-08-05T23:09:55Z
Validation,ac7b229e-a290-4c62-9712-041cf709100b,Button Ck Trib to browns,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-09-05T19:00:00Z,2021-01-07T21:10:22Z,NA,2021-01-07T21:10:22Z,40.64881178,-122.9861939,clearsunny,NA,NA,NA,1.5,1.4,1.5,58.66666667,60,11.7,"urban,forested",NA,yes,yes,no,0,NA,NA,notdectected,0,NA,0,3,NA,3,yes,NA,1.5,NA,0,NA,dry,dry,dry,loamysand,siltloam,loamysand,0.5,visual estimate,NA,0.75,visual estimate,2,NA,0.75,NA,0,0.5,0,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,17,17,15,17,10,15,17,17,16,11,16,17,2-10%,notdetected,NA,2,NA,WMVC,NA,NA,CAWM1891,CAWM1891,2021-08-05T23:09:55Z
Validation,406b175c-4210-401f-a63d-48ff269d61e7,Wintun,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-09-04T19:00:00Z,2021-01-07T21:10:27Z,NA,2021-01-07T21:10:27Z,40.59678489,-122.9242545,clearsunny,NA,NA,NA,1.4,1.9,1.55,64.66666667,60,1.5,"urban,other_natural",NA,no,yes,no,0,NA,NA,notdectected,0,NA,0,3,NA,0,no,NA,3,NA,0.5,NA,dry,dry,dry,sandyclayloam,slityclayloam,sandyloam,0.5,visual estimate,NA,0.75,NBC,0.5,NA,0.75,NA,0,0.5,0,NA,NA,notdectected,notdectected,NA,NA,NA,notdectected,NA,notdectected,NA,notdetected,notdetected,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,notdetected,notdetected,NA,0,NA,WMVC,NA,NA,CAWM1902,CAWM1902,2021-08-05T23:09:55Z
Validation,678671b9-54af-4ed4-ad2e-e6a9bd506356,Rush Ck nr Lewiston CA,Paco Villegas and Alexus Cobarrubias,Paco Villegas,Paco Villegas,2020-09-06T19:00:00Z,2021-01-07T21:10:31Z,NA,2021-01-07T21:10:31Z,40.72581662,-122.8369694,clearsunny,NA,NA,NA,7.9,4.7,6.2,250.6666667,200,26,"urban,forested",NA,yes,no,yes,100,NA,NA,notdectected,6,NA,0,3,NA,0,yes,NA,2,NA,0,NA,NA,NA,NA,NA,NA,NA,1,visual estimate,NA,1.5,visual estimate,3,NA,3,NA,3,3,3,no,NA,present,notdectected,NA,notdectected,NA,notdectected,NA,present,NA,>40%,2-10%,no,NA,17,17,17,16,17,17,17,11,12,14,17,12,>10%,notdetected,NA,2,NA,WMVC,NA,NA,CAWM0507,CAWM0507,2021-08-05T23:09:55Z
Validation,27ac4db7-43ba-4a50-a618-931d88bb91b3,North Roundy Ford,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-09-06T19:00:00Z,2021-01-07T21:10:36Z,NA,2021-01-07T21:10:36Z,40.7859745,-122.8940659,clearsunny,NA,NA,NA,1.9,0.9,2.1,65.33333333,60,2.75,"urban,forested",NA,yes,no,no,0,0,0,notdectected,0,NA,0,3,NA,1,yes,NA,2.5,NA,0,NA,dry,dry,dry,sandyloam,loamysand,loamysand,0.5,visual estimate,NA,0,visual estimate,2.5,NA,1.5,NA,0,0.5,1.5,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,2-10%,no,NA,17,16,17,17,16,17,17,17,14,13,11,15,>10%,notdetected,NA,1,NA,NA,NA,NA,CAWM1895,CAWM1895,2021-08-05T23:09:55Z
Validation,1c3c9536-8dd5-4f30-bf04-20152b57c393,Blue Rock Road,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-09-06T19:00:00Z,2021-01-07T21:10:40Z,NA,2021-01-07T21:10:40Z,40.75986248,-122.8865097,clearsunny,NA,NA,NA,3.3,2.5,1.8,101.3333333,100,2.6,"urban,forested",NA,yes,no,no,0,0,1,notdectected,2,NA,0,3,"Cobbled bank, hard to sample",0,yes,NA,2.5,NA,0,NA,dry,partiallydry,dry,sandyloam,sandyclay,sandyloam,1,visual estimate,NA,0.75,visual estimate,2.5,NA,2.5,NA,0,1,1,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,present,NA,<2%,<2%,no,NA,17,16,17,16,17,16,17,15,15,16,14,17,2-10%,notdetected,NA,2,NA,WMVC,NA,NA,CAWM1894,CAWM1894,2021-08-05T23:09:55Z
Validation,0478a6a6-23af-4866-bca6-30ed99437469,Southwest Weaver Trail Culvert,Alexus Cobarrubias and Paco Villegas,Paco Villegas,Paco Villegas,2020-09-07T19:00:00Z,2021-01-07T21:10:44Z,NA,2021-01-07T21:10:44Z,40.76223083,-122.9269383,clearsunny,NA,NA,NA,1.8,1.9,1.4,68,70,12.8,"urban,forested",NA,no,yes,no,0,0,0,notdectected,0,NA,3,1,NA,1,yes,NA,2,NA,0.5,NA,dry,dry,dry,loamysand,slityclayloam,siltyclay,0.5,visual estimate,NA,0,visual estimate,3,NA,2.25,NA,0,0.5,0.5,NA,NA,notdectected,notdectected,NA,notdectected,NA,notdectected,NA,notdectected,NA,notdetected,<2%,no,NA,15,17,17,17,15,17,17,16,14,16,16,17,>10%,notdetected,NA,0,NA,WMVC,NA,NA,CAWM1899,CAWM1899,2021-08-05T23:09:55Z
